"","source_country","source_country_code","target_country_code","target_country","z","distance","m_levenshtein_distance","cult_dist","gdp_ratio"
"1203","Italy","IT","MA","Morocco",0.00241602433047808,3329.9412,94.78,"57.78408",32.8836964192796
"1204","Italy","IT","NL","Netherlands",0.0233663599712565,2036.5101,86.68,"61.4817",15.6544725126232
"1205","Italy","IT","NZ","New Zealand",0.000828257663429478,29630.043,89.4,"40.16217",2.03486997285452
"1206","Italy","IT","NO","Norway",0.00357984092869618,4099.9375,92.79,"69.84984",36.4286762402825
"1207","Italy","IT","PE","Peru",0.000363385773283289,16878.322,58.31,"68.73136",27.4486317980181
"1208","Italy","IT","PH","Philippines",0.000441955670209405,17028.904,100.1,"69.77822",33.5140706204317
"1209","Italy","IT","PL","Poland",0.00407253965733704,1967.6998,91.13,"30.65942",12.0365922925651
"1210","Italy","IT","PT","Portugal",0.0218768056753656,2791.731,65.48,"70.2282",7.62867813097376
"1211","Italy","IT","RO","Romania",0.00165651532685896,1756.3257,54.1,"68.73863",18.4924745871542
"1212","Italy","IT","RU","Russian Federation",0.00165160470830107,9002.328,95.52,"69.09414",10.9595517290838
"1213","Italy","IT","SG","Singapore",0.000589274226945874,16110.224,100.11,"93.19334",58.0655759494867
"1214","Italy","IT","SI","Slovenia",0.0032230026468234,826.34515,88.61,"74.91328",5.73161375589838
"1215","Italy","IT","ZA","South Africa",0.000903553814650339,12748.692,100.11,"29.10326",26.1711585180362
"1216","Italy","IT","ES","Spain",0.0890164194715847,2064.115,58.31,"39.73663",1.8064524518281
"1217","Italy","IT","SE","Sweden",0.0042853331281786,3677.2737,92.48,"82.01829",12.6585854524481
"1218","Italy","IT","CH","Switzerland",0.00644109467508892,1043.8406,91.03,"24.67793",27.2208621239049
"1219","Italy","IT","TH","Thailand",0.00220159398678389,14415.022,100.46,"68.91299",22.92230461309
"1220","Italy","IT","TR","Turkey",0.00372879635828528,3125.15,97.56,"50.02",18.736365908383
"1221","Italy","IT","UA","Ukraine",0.000515614948577639,2612.3508,92.68,"31.17613",31.4642303309228
"1222","Italy","IT","AE","United Arab Emirates",0.000533620549956541,6866.8804,97.06,"58.80885",39.8337864757761
"1223","Italy","IT","GB","United Kingdom",0.0460092221416517,2959.9531,89.4,"44.83302",6.10872304204455
"1224","Italy","IT","US","United States",0.0451122158184119,13899.314,89.4,"35.07136",24.0724203219947
"1225","Japan","JP","AU","Australia",0.0196034710221677,11049.96,99.39,"71.39328",9.06627817310641
"1226","Japan","JP","AT","Austria",0.00396714792723489,14681.808,100.4,"51.67204",11.8363807004324
"1227","Japan","JP","BE","Belgium",0.00419012579668135,15010.453,99.88,"51.44901",7.43314755841604
"1228","Japan","JP","BR","Brazil",0.00174665997733058,28320.531,102.07,"51.58488",24.8760716267319
"1229","Japan","JP","BG","Bulgaria",0.000260140847687534,14113.877,102.04,"59.88322",23.9348947393637
"1230","Japan","JP","CA","Canada",0.0177731943437947,13316.968,99.39,"71.87489",9.22018666574606
"1231","Japan","JP","CL","Chile",0.000418083505212108,28151.176,100.96,"71.65891",17.0127672021745
"1232","Japan","JP","CO","Colombia",0.000241559358566996,23657.309,100.96,"48.6107",27.8736231549442
"1233","Japan","JP","HR","Croatia",0.0040228923945965,14802.1045,104.94,"60.8194",18.3849718239394
"1234","Japan","JP","CZ","Czech Republic",0.0036326811230652,14239.778,101.68,"57.69749",7.2723640444475
"1235","Japan","JP","DK","Denmark",0.00410650909563892,13749.192,103.23,"114.3766",10.2582884254282
"1236","Japan","JP","EE","Estonia",0.000780422543062601,12477.591,94.9,"75.10659",11.4550130695726
"1237","Japan","JP","FI","Finland",0.00436664994332646,11784.734,96.83,"81.1172",4.29514348879972
"1238","Japan","JP","FR","France",0.0409071482988647,15776.381,102.88,"59.67411",2.92538639879321
"1239","Japan","JP","DE","Germany",0.0197892859133731,14474.258,100.4,"48.70318",11.3284625100061
"1240","Japan","JP","GR","Greece",0.00209041752606054,14789.177,100.78,"44.73254",12.7461978727606
"1241","Japan","JP","HK","Hong Kong",0.0111117304940818,3877.943,100.6,"77.78175",22.543735285068
"1242","Japan","JP","HU","Hungary",0.00200680082501812,14199.232,98.19,"37",14.1436318895803
"1243","Japan","JP","IS","Iceland",0.00148651912964305,13959.195,101.09,"98.79778",8.30985606585838
"1244","Japan","JP","IN","India",0.00165375253172789,8416.615,102.21,"68.97826",37.1246061790836
"1245","Japan","JP","ID","Indonesia",0.00821301819127785,7235.539,96.31,"77.05193",31.3052336494968
"1246","Japan","JP","IE","Ireland",0.00187673040117435,15378.693,99.39,"72.31874",14.8964206145105
"1247","Japan","JP","IL","Israel",0.000929074456026906,14198.312,100.29,"64.57554",3.86241971443129
"1248","Japan","JP","IT","Italy",0.0328334912759909,15492.405,99.19,"42.7785",2.07816024226251
"1249","Japan","JP","JP","Japan",0.470836352825315,0,0,"0",0
"1250","Japan","JP","KR","Korea, Republic of",0.0191668060278351,985.8678,99.61,"63.28507",NA
"1251","Japan","JP","MY","Malaysia",0.00634557853466377,6883.7314,98.68,"89.78307",13.0344051344177
"1252","Japan","JP","MT","Malta",0.000919783711466637,16067.61,98.92,"49.92995",7.76099033297572
"1253","Japan","JP","MX","Mexico",0.00340970325361874,17967.195,100.96,"41.96427",23.3417198685782
"1254","Japan","JP","MA","Morocco",0.00130070423843767,18633.025,98.42,"55.10898",34.9618566615421
"1255","Japan","JP","NL","Netherlands",0.00707954735492502,14726.809,101.92,"97.43716",13.5763122703607
"1256","Japan","JP","NZ","New Zealand",0.00541650407863686,14991.58,99.39,"73.01369",0.0432902694079929
"1257","Japan","JP","NO","Norway",0.001830276678373,12336.157,100.33,"101.9363",34.35051599802
"1258","Japan","JP","PE","Peru",0.000576026162736682,25560.057,100.96,"61.9193",29.5267920402806
"1259","Japan","JP","PH","Philippines",0.0130442053626178,4436.0317,100.77,"71.14071",35.5922308626943
"1260","Japan","JP","PL","Poland",0.00155155434156493,13678.759,98.96,"36.79674",14.1147525348276
"1261","Japan","JP","PT","Portugal",0.00352119218834197,17500.828,102.07,"68.42514",9.70683837323627
"1262","Japan","JP","RO","Romania",0.000269431592247803,13814.324,102.9,"66.06815",20.5706348294168
"1263","Japan","JP","RU","Russian Federation",0.00101269115706933,6574.763,98.73,"71.13367",13.0377119713463
"1264","Japan","JP","SG","Singapore",0.00972740955460171,7867.126,96.3,"101.6907",55.9874157072242
"1265","Japan","JP","SI","Slovenia",0.000445955738892915,14731.63,102.19,"80.26207",7.8097739981609
"1266","Japan","JP","ZA","South Africa",0.000445955738892915,21662.67,100.07,"57.08765",28.2493187602987
"1267","Japan","JP","ES","Spain",0.0217031792927885,17054.578,100.96,"53.65631",3.88461269409061
"1268","Japan","JP","SE","Sweden",0.00290800304736422,12616.274,101.04,"114.9913",10.5804252101856
"1269","Japan","JP","CH","Switzerland",0.00411579984019919,15224.282,100.87,"51.62364",25.1427018816423
"1270","Japan","JP","TH","Thailand",0.0181262426370849,6596.3135,105.81,"72.67049",25.0004648553525
"1271","Japan","JP","TR","Turkey",0.00228552316182619,13425.177,101.13,"52.66878",20.8145261506455
"1272","Japan","JP","UA","Ukraine",0.000353048293290224,12948.722,105.48,"52.85096",33.5423905731854
"1273","Japan","JP","AE","United Arab Emirates",0.00089191147778583,12323.568,100.34,"59.98549",37.7556262335136
"1274","Japan","JP","GB","United Kingdom",0.0278350707025661,14927.876,99.39,"79.37254",4.03056279978204
"1275","Japan","JP","US","United States",0.131287511381162,16879.193,99.39,"73.66138",21.9942600797322
"1276","Korea, Republic of","KR","AU","Australia",0.0105151724231232,11268.963,98.31,"86.02325",NA
"1277","Korea, Republic of","KR","AT","Austria",0.00921980058714504,13950.966,104.41,"74.79974",NA
"1278","Korea, Republic of","KR","BE","Belgium",0.00463019332494555,14355.179,101.31,"59.8331",NA
"1279","Korea, Republic of","KR","BR","Brazil",0.000777899535966016,28332.469,101.05,"25.72936",NA
"1280","Korea, Republic of","KR","BG","Bulgaria",0.000148815563402194,13284.287,98.15,"15.65248",NA
"1281","Korea, Republic of","KR","CA","Canada",0.0107316314244355,13492.007,98.31,"76.30859",NA
"1282","Korea, Republic of","KR","CL","Chile",0.000368656736609981,29137.027,102.11,"12.49",NA
"1283","Korea, Republic of","KR","CO","Colombia",0.000246898548371822,24079.77,102.11,"26.90725",NA
"1284","Korea, Republic of","KR","HR","Croatia",0.0177496381076072,14028.126,96.73,"20.4939",NA
"1285","Korea, Republic of","KR","CZ","Czech Republic",0.0139785164441198,13516.302,99.26,"48.80574",NA
"1286","Korea, Republic of","KR","DK","Denmark",0.00212400395037677,13105.682,101.48,"96.29642",NA
"1287","Korea, Republic of","KR","EE","Estonia",0.000253662892162831,11800.847,100.19,"53.57238",NA
"1288","Korea, Republic of","KR","FI","Finland",0.00188048757390046,11182.692,102.57,"59.99166",NA
"1289","Korea, Republic of","KR","FR","France",0.0748136423285577,15100.451,99.93,"53.75872",NA
"1290","Korea, Republic of","KR","DE","Germany",0.0226706982155661,13789.793,104.41,"64.45929",NA
"1291","Korea, Republic of","KR","GR","Greece",0.00220855824776438,13934.178,99.5,"36.63332",NA
"1292","Korea, Republic of","KR","HK","Hong Kong",0.0186391493161248,3216.9658,97.06,"59.77458",NA
"1293","Korea, Republic of","KR","HU","Hungary",0.00582748217595411,13432.6455,99.15,"80.31189",NA
"1294","Korea, Republic of","KR","IS","Iceland",0.00185004802684092,13571.928,101.51,"68.77499",NA
"1295","Korea, Republic of","KR","IN","India",0.000459975377788601,7469.3804,100.03,"59.18615",NA
"1296","Korea, Republic of","KR","ID","Indonesia",0.0035242231151156,7064.859,103.7,"41.92851",NA
"1297","Korea, Republic of","KR","IE","Ireland",0.00143065871179837,14833.194,98.31,"84.07735",NA
"1298","Korea, Republic of","KR","IL","Israel",0.000372038908505486,13264.419,93.53,"59.87487",NA
"1299","Korea, Republic of","KR","IT","Italy",0.0703796149735514,14718.473,97.85,"67.26812",NA
"1300","Korea, Republic of","KR","JP","Japan",0.254542256855662,985.8678,99.61,"63.28507",NA
"1301","Korea, Republic of","KR","KR","Korea, Republic of",0.238111665787302,0,0,"0",NA
"1302","Korea, Republic of","KR","MY","Malaysia",0.00364598130335376,6439.2466,98.26,"67.24582",NA
"1303","Korea, Republic of","KR","MT","Malta",0.000172490766670725,15240.75,98.38,"43.38202",NA
"1304","Korea, Republic of","KR","MX","Mexico",0.00118376016342655,18579.098,102.11,"38.6523",NA
"1305","Korea, Republic of","KR","MA","Morocco",0.000578351394131255,17923.057,97.48,"25.17936",NA
"1306","Korea, Republic of","KR","NL","Netherlands",0.00486018101383985,14080.744,99.29,"77.31106",NA
"1307","Korea, Republic of","KR","NZ","New Zealand",0.00208341788763072,15642.459,98.31,"82.5954",NA
"1308","Korea, Republic of","KR","NO","Norway",0.00240810638959915,11757.678,101.15,"75.02",NA
"1309","Korea, Republic of","KR","PE","Peru",0.000446446690206583,26164.084,102.11,"5.744563",NA
"1310","Korea, Republic of","KR","PH","Philippines",0.00580042480079008,4230.2593,101.79,"60.4814",NA
"1311","Korea, Republic of","KR","PL","Poland",0.000879364692831148,12957.145,98.41,"50.16971",NA
"1312","Korea, Republic of","KR","PT","Portugal",0.00608452724001245,16850.842,101.05,"22.69361",NA
"1313","Korea, Republic of","KR","RO","Romania",0.000219841173207787,13012.817,96.35,"32.83291",NA
"1314","Korea, Republic of","KR","RU","Russian Federation",0.00220517607586888,5933.122,100.97,"40.48457",NA
"1315","Korea, Republic of","KR","SG","Singapore",0.00705859274591772,7344.1494,95.91,"78.80355",NA
"1316","Korea, Republic of","KR","SI","Slovenia",0.000588497909817769,13978.933,96.1,"24.71841",NA
"1317","Korea, Republic of","KR","ZA","South Africa",0.000287484611117875,20782.906,99.33,"64.82284",NA
"1318","Korea, Republic of","KR","ES","Spain",0.0449592110069402,16364.072,102.11,"33.28663",NA
"1319","Korea, Republic of","KR","SE","Sweden",0.00175196504187129,12010.169,101.59,"89.1179",NA
"1320","Korea, Republic of","KR","CH","Switzerland",0.0104644398446907,14515.031,104.52,"69.75672",NA
"1321","Korea, Republic of","KR","TH","Thailand",0.0146448043075341,5878.7935,105.08,"22.04541",NA
"1322","Korea, Republic of","KR","TR","Turkey",0.00295263606477536,12533.053,97.96,"20.80865",NA
"1323","Korea, Republic of","KR","UA","Ukraine",9.80829849696281e-05,12144.032,100.55,"41.02232",NA
"1324","Korea, Republic of","KR","AE","United Arab Emirates",0.000487032752952636,11339.208,96.31,"30.6564",NA
"1325","Korea, Republic of","KR","GB","United Kingdom",0.0238544583789927,14358.676,98.31,"94.31331",NA
"1326","Korea, Republic of","KR","US","United States",0.0588464088098814,17299.826,98.31,"88.19864",NA
"1327","Malaysia","MY","AU","Australia",0.070519374536859,6904.49,98.51,"95.21555",22.1006833075241
"1328","Malaysia","MY","AT","Austria",0.00458685476835914,16294.341,101.36,"107.1774",24.8707858348501
"1329","Malaysia","MY","BE","Belgium",0.00490577718579107,17222.312,97.78,"85.45174",20.4675526928337
"1330","Malaysia","MY","BR","Brazil",0.000450243412845069,28653.014,99.64,"54.49771",11.8416664923142
"1331","Malaysia","MY","BG","Bulgaria",5.62804266056337e-05,14813.662,99.35,"60.60528",10.900489604946
"1332","Malaysia","MY","CA","Canada",0.00265456012156572,19782.281,98.51,"85.37564",22.2545918001638
"1333","Malaysia","MY","CL","Chile",0.000121940924312206,26355.28,98.05,NA,3.97836206775684
"1334","Malaysia","MY","CO","Colombia",0.000140701066514084,30517.965,98.05,NA,14.8392180205266
"1335","Malaysia","MY","HR","Croatia",0.00237315798853755,15971.935,96.59,"55.19058",5.3505666895217
"1336","Malaysia","MY","CZ","Czech Republic",0.00514027896331454,16002.231,97.35,"85.17042",5.76204108997019
"1337","Malaysia","MY","DK","Denmark",0.0021667964243169,16272.121,99.59,"105",23.2926935598459
"1338","Malaysia","MY","EE","Estonia",0.000140701066514084,14959.019,104.23,"78.91768",1.57939206484507
"1339","Malaysia","MY","FI","Finland",0.00079730604357981,14938.771,101.66,"86.6891",17.3295486232174
"1340","Malaysia","MY","FR","France",0.0386365128647675,17678.47,98.69,"76.61593",15.9597915332109
"1341","Malaysia","MY","DE","Germany",0.0108715024059882,16536.879,101.36,"86.82742",24.3628676444237
"1342","Malaysia","MY","GR","Greece",0.00408971100000938,15038.906,97.46,"88.55507",0.288207261657063
"1343","Malaysia","MY","HK","Hong Kong",0.0473318387753379,3364.6392,100.27,"37.3497",35.5781404194857
"1344","Malaysia","MY","HU","Hungary",0.00295472239679577,15560.05,98.2,"99.19678",1.10922675516262
"1345","Malaysia","MY","IS","Iceland",0.00164151244266432,18146.098,98.75,"91.80414",21.3442612002761
"1346","Malaysia","MY","IN","India",0.00165089251376525,5544.7817,98.78,"35.56684",24.0902010446659
"1347","Malaysia","MY","ID","Indonesia",0.0254106126124436,1936.5616,76.64,"31.30495",18.2708285150791
"1348","Malaysia","MY","IE","Ireland",0.00191353450459154,18366.51,98.51,"89.64931",27.9308257489282
"1349","Malaysia","MY","IL","Israel",8.44206399084505e-05,13339.539,99.06,NA,9.1719854199864
"1350","Malaysia","MY","IT","Italy",0.0383644908028403,16528.969,97.07,"85.65629",10.9562448921552
"1351","Malaysia","MY","JP","Japan",0.159170426511833,6883.7314,98.68,"89.78307",13.0344051344177
"1352","Malaysia","MY","KR","Korea, Republic of",0.0546107739496665,6439.2466,98.26,"67.24582",NA
"1353","Malaysia","MY","MY","Malaysia",0.189862019154105,0,0,"0",0
"1354","Malaysia","MY","MT","Malta",0.000196981493119718,16406.654,103.6,"83.67796",5.27341480144197
"1355","Malaysia","MY","MX","Mexico",0.000243881848624413,24738.607,98.05,"54.97272",10.3073147341605
"1356","Malaysia","MY","MA","Morocco",0.000637844834863848,19673.426,99.16,"46.79744",21.9274515271244
"1357","Malaysia","MY","NL","Netherlands",0.0135354425986549,17062.637,100.82,"94.11163",26.6107174047784
"1358","Malaysia","MY","NZ","New Zealand",0.00920184975002111,13141.306,98.51,"98.82307",12.9911148650097
"1359","Malaysia","MY","NO","Norway",0.00319860424542018,15563.609,101.91,"95.59289",47.3849211324377
"1360","Malaysia","MY","PE","Peru",0.000253261919725352,31006.492,98.05,"66.06815",16.4923869058629
"1361","Malaysia","MY","PH","Philippines",0.00800120064910092,2683.618,73.68,"19.89975",22.5578257282766
"1362","Malaysia","MY","PL","Poland",0.000825446256882627,15562.031,96.98,"76.79192",1.08034740040993
"1363","Malaysia","MY","PT","Portugal",0.00257951955275821,19305.277,99.64,"81.6517",3.32756676118142
"1364","Malaysia","MY","RO","Romania",0.000215741635321596,14890.044,92.63,"56.49779",7.53622969499907
"1365","Malaysia","MY","RU","Russian Federation",0.00104118789220422,10478.228,99.9,"62.98412",0.00330683692863739
"1366","Malaysia","MY","SG","Singapore",0.0268457634908873,1120.1166,101.6,"41.52108",69.0218208416419
"1367","Malaysia","MY","SI","Slovenia",0.000393962986239436,16126.986,97.64,"68.9565",5.22463113625679
"1368","Malaysia","MY","ZA","South Africa",0.000759785759176055,15637.77,97.52,"69.88562",15.214913625881
"1369","Malaysia","MY","ES","Spain",0.0134791621720493,18590.56,98.05,"73.47108",9.14979244032708
"1370","Malaysia","MY","SE","Sweden",0.00135073023853521,15606.7705,100.32,"97.09789",23.6148303446033
"1371","Malaysia","MY","CH","Switzerland",0.00673489105047416,16933.85,99.4,"86.87923",38.17710701606
"1372","Malaysia","MY","TH","Thailand",0.0348844844243919,2129.1377,100.76,"51.73007",11.9660597209348
"1373","Malaysia","MY","TR","Turkey",0.00577812379817839,13449.289,101.45,"63.17436",7.78012101622781
"1374","Malaysia","MY","UA","Ukraine",9.38007110093895e-06,14165.868,101.46,"69.49807",20.5079854387677
"1375","Malaysia","MY","AE","United Arab Emirates",0.000816066185781688,10201.075,98.82,"39.97824",50.7900313679312
"1376","Malaysia","MY","GB","United Kingdom",0.0489076907202957,17816.557,98.51,"94.79979",17.0649679341997
"1377","Malaysia","MY","US","United States",0.0241067827294131,23736.262,98.51,"92.54729",35.0286652141499
"1378","Malta","MT","AU","Australia",0.00580348208925355,22886.16,99.49,"59.84981",16.8272685060821
"1379","Malta","MT","AT","Austria",0.0108064838903342,2107.625,102.26,"61.16372",19.5973710334081
"1380","Malta","MT","BE","Belgium",0.0146087652591555,2901.3171,100.69,"19.74842",15.1941378913918
"1381","Malta","MT","BR","Brazil",0.00280168100860516,14510.133,93.95,"31.84337",17.1150812937562
"1382","Malta","MT","BG","Bulgaria",0.00320192115269161,1956.4634,98.4,"34.74191",16.173904406388
"1383","Malta","MT","CA","Canada",0.00780468280968581,12058.897,99.49,"55.30823",16.9811769987218
"1384","Malta","MT","CL","Chile",0.000200120072043226,19532.695,95.79,NA,9.2517768691988
"1385","Malta","MT","CO","Colombia",0.00140084050430258,15434.181,95.79,NA,20.1126328219685
"1386","Malta","MT","HR","Croatia",0.0114068441064639,1554.7396,100.48,"35.63706",10.6239814909637
"1387","Malta","MT","CZ","Czech Republic",0.00760456273764259,2483.6794,98.39,"30.4959",0.488626288528218
"1388","Malta","MT","DK","Denmark",0.0100060036021613,3632.259,100.06,"89.21323",18.0192787584039
"1389","Malta","MT","EE","Estonia",0.00140084050430258,4242.5396,100.38,NA,3.6940227365969
"1390","Malta","MT","FI","Finland",0.00280168100860516,5339.294,100.18,"48.52834",12.0561338217754
"1391","Malta","MT","FR","France",0.0750450270162097,2460.854,97.28,"20.09975",10.6863767317689
"1392","Malta","MT","DE","Germany",0.0470282169301581,2770.0107,102.26,"42.74342",19.0894528429818
"1393","Malta","MT","GR","Greece",0.0108064838903342,1408.035,101.12,"30.78961",4.9852075397849
"1394","Malta","MT","HK","Hong Kong",0.00160096057634581,15115.512,97.1,NA,30.3047256180438
"1395","Malta","MT","HU","Hungary",0.0190114068441065,2120.7744,100.02,"49.17316",6.38264155660458
"1396","Malta","MT","IS","Iceland",0.00440264158495097,6286.2104,99.69,"64.51357",16.0708463988341
"1397","Malta","MT","IN","India",0.000800480288172904,10862.216,100.82,NA,29.3636158461079
"1398","Malta","MT","ID","Indonesia",0.00600360216129678,18342.621,99.27,"69.383",23.5442433165211
"1399","Malta","MT","IE","Ireland",0.020412247348409,4213.8403,99.49,"71.18286",22.6574109474862
"1400","Malta","MT","IL","Israel",0.00180108064838903,3179.1885,84.34,"45.81485",3.89857061854443
"1401","Malta","MT","IT","Italy",0.234140484290574,1090.7188,94.33,"35.98611",5.68283009071321
"1402","Malta","MT","JP","Japan",0.00660396237742646,16067.61,98.92,"49.92995",7.76099033297572
"1403","Malta","MT","KR","Korea, Republic of",0.000800480288172904,15240.75,98.38,NA,NA
"1404","Malta","MT","MY","Malaysia",0.000800480288172904,16406.654,103.6,"83.67796",5.27341480144197
"1405","Malta","MT","MT","Malta",0.0922553532119272,0,0,"0",0
"1406","Malta","MT","MX","Mexico",0.00380228136882129,17143.277,95.79,"46.32494",15.5807295356025
"1407","Malta","MT","MA","Morocco",0.00220132079247549,3266.9753,73.75,"46.60472",27.2008663285664
"1408","Malta","MT","NL","Netherlands",0.0502301380828497,3118.0342,99.2,"60.85228",21.3373026033364
"1409","Malta","MT","NZ","New Zealand",0.00240144086451871,29143.846,99.49,"62.33779",7.71770006356773
"1410","Malta","MT","NO","Norway",0.00640384230538323,5138.569,99.8,"66.04544",42.1115063309957
"1411","Malta","MT","PE","Peru",0.000600360216129678,16978.783,95.79,NA,21.7658017073049
"1412","Malta","MT","PH","Philippines",0.00240144086451871,17183.602,100.43,NA,27.8312405297185
"1413","Malta","MT","PL","Poland",0.0152091254752852,2922.6355,99.3,"21.04757",6.35376220185189
"1414","Malta","MT","PT","Portugal",0.0122073243946368,3201.007,93.95,"37.32291",1.94584804026055
"1415","Malta","MT","RO","Romania",0.00400240144086452,2288.4485,93.03,NA,12.809644496441
"1416","Malta","MT","RU","Russian Federation",0.00260156093656194,9704.36,100.85,"43.48563",5.2767216383706
"1417","Malta","MT","SG","Singapore",0.00160096057634581,15881.366,99.66,NA,63.7484060401999
"1418","Malta","MT","SI","Slovenia",0.00600360216129678,1827.9602,97.94,"45.79301",0.0487836651851754
"1419","Malta","MT","ZA","South Africa",0.000800480288172904,11659.288,98.41,NA,20.4883284273229
"1420","Malta","MT","ES","Spain",0.0774464678807284,2479.68,95.79,"13.78405",3.87637763888511
"1421","Malta","MT","SE","Sweden",0.0114068441064639,4712.489,100.19,"83.79737",18.3414155431613
"1422","Malta","MT","CH","Switzerland",0.00780468280968581,2112.015,102.16,"50.37857",32.9036922146181
"1423","Malta","MT","TH","Thailand",0.00960576345807485,14331.59,98.81,"52.70674",17.2394745223768
"1424","Malta","MT","TR","Turkey",0.00800480288172904,3006.7134,99.71,"26.62705",13.0535358176698
"1425","Malta","MT","UA","Ukraine",0.00180108064838903,3134.7727,99.78,"24.55383",25.7814002402096
"1426","Malta","MT","AE","United Arab Emirates",0.000800480288172904,6418.7305,70.91,NA,45.5166165664893
"1427","Malta","MT","GB","United Kingdom",0.102261356814088,4001.4104,99.49,"73.64102",11.7915531327578
"1428","Malta","MT","US","United States",0.0386231739043426,14775.384,99.49,"63.28507",29.7552504127079
"1429","Mexico","MX","AU","Australia",0.00356878719932381,23224.072,92.25,"81.54753",32.4079980416846
"1430","Mexico","MX","AT","Austria",0.00679713088292265,15831.035,93.57,"75.95393",35.1781005690106
"1431","Mexico","MX","BE","Belgium",0.0108354953453154,14682.905,93.6,"51.47815",30.7748674269942
"1432","Mexico","MX","BR","Brazil",0.0107533193242783,10978.934,67.96,"25.37716",1.53435175815367
"1433","Mexico","MX","BG","Bulgaria",0.000223049199957738,17577.51,93.8,"31.16087",0.593174870785485
"1434","Mexico","MX","CA","Canada",0.0216827301222075,6972.69,92.25,"75.55792",32.5619065343243
"1435","Mexico","MX","CL","Chile",0.0059049340830917,11853.144,0,"45.49725",6.32895266640368
"1436","Mexico","MX","CO","Colombia",0.0144512402709461,5950.8765,0,"22.67157",4.53190328636604
"1437","Mexico","MX","HR","Croatia",0.00386227298874189,16479.336,91.74,"30.29852",4.95674804463882
"1438","Mexico","MX","CZ","Czech Republic",0.0114576852188817,15818.949,90.16,"59.4979",16.0693558241307
"1439","Mexico","MX","DK","Denmark",0.00355704776774709,14833.973,91.72,"110.431",33.6000082940064
"1440","Mexico","MX","EE","Estonia",0.000316964652571522,15585.049,96.74,"67.72001",11.8867067990056
"1441","Mexico","MX","FI","Finland",0.000903936231407675,14863.858,98.91,"75.96709",27.6368633573779
"1442","Mexico","MX","FR","France",0.07286665179672,14793.389,84.03,"50.41825",26.2671062673714
"1443","Mexico","MX","DE","Germany",0.0271767841001139,15208.367,93.57,"61.5061",34.6701823785843
"1444","Mexico","MX","GR","Greece",0.00531796250425554,17945.281,94.12,"38.85872",10.5955219958176
"1445","Mexico","MX","HK","Hong Kong",0.00129133747343954,21794.354,99.38,"56.09813",45.8854551536462
"1446","Mexico","MX","HU","Hungary",0.00659756054611836,16485.338,101.97,"63.92183",9.1980879789979
"1447","Mexico","MX","IS","Iceland",0.00123264031555592,11812.329,93.81,"89.47626",31.6515759344366
"1448","Mexico","MX","IN","India",0.000892196799830952,24148.473,92.95,"47.67599",13.7828863105054
"1449","Mexico","MX","ID","Indonesia",0.00132655576816971,24238.855,98.01,"44.15881",7.96351378091863
"1450","Mexico","MX","IE","Ireland",0.00339269572567296,13190.395,92.25,"81.35724",38.2381404830887
"1451","Mexico","MX","IL","Israel",0.00306399164152472,19980,98.16,"75.39894",19.4793001541469
"1452","Mexico","MX","IT","Italy",0.0745806088069216,16334.847,58.31,"55.91959",21.2635596263157
"1453","Mexico","MX","JP","Japan",0.0167286899968304,17967.195,100.96,"41.96427",23.3417198685782
"1454","Mexico","MX","KR","Korea, Republic of",0.00232440745219116,18579.098,102.11,"38.6523",NA
"1455","Mexico","MX","MY","Malaysia",0.000563492715682707,24738.607,98.05,"54.97272",10.3073147341605
"1456","Mexico","MX","MT","Malta",0.0001526126104974,17143.277,95.79,"46.32494",15.5807295356025
"1457","Mexico","MX","MX","Mexico",0.318455560381766,0,0,"0",0
"1458","Mexico","MX","MA","Morocco",0.00184309075754552,14701.523,96.74,"24.45404",11.6201367929639
"1459","Mexico","MX","NL","Netherlands",0.0139112264184168,14626.52,91.1,"90.63663",36.9180321389389
"1460","Mexico","MX","NZ","New Zealand",0.00113872486294214,18069.416,92.25,"84.21401",23.2984295991702
"1461","Mexico","MX","NO","Norway",0.00197222450488947,14429.79,95.35,"93.62692",57.6922358665982
"1462","Mexico","MX","PE","Peru",0.00807672892478546,7598.1147,0,"35.19943",6.18507217170237
"1463","Mexico","MX","PH","Philippines",0.000387401242031861,22068.92,96.76,NA,12.250510994116
"1464","Mexico","MX","PL","Poland",0.0028526818731437,15916.726,91.04,"34.85685",9.22696733375059
"1465","Mexico","MX","PT","Portugal",0.00785367972482772,14074.214,67.96,"47.54997",13.6348814953419
"1466","Mexico","MX","RO","Romania",0.000798281347217168,17135.87,73.71,"29.56349",2.77108503916145
"1467","Mexico","MX","RU","Russian Federation",0.00109176713663524,16783.768,95.73,"38.50974",10.3040078972319
"1468","Mexico","MX","SG","Singapore",0.000704365894603383,25801.012,98.66,"77.88453",79.3291355758024
"1469","Mexico","MX","SI","Slovenia",0.000633929305143045,16154.682,90.68,"51.42956",15.5319458704173
"1470","Mexico","MX","ZA","South Africa",0.000598711010412876,23753.176,99.57,"58.08614",4.90759889172046
"1471","Mexico","MX","ES","Spain",0.0840308512261836,14728.771,0,"41.97618",19.4571071744876
"1472","Mexico","MX","SE","Sweden",0.00237136517849806,14671.149,92.63,"105.2901",33.9221450787638
"1473","Mexico","MX","CH","Switzerland",0.00401488559923929,15392.176,95.06,"65.03845",48.4844217502206
"1474","Mexico","MX","TH","Thailand",0.00245354119953512,24414.668,96.71,"44.02272",1.65874498677432
